Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) N5_1,Coverage (%) N5_2,Coverage (%) N5_3,Coverage (%) N6_1,Coverage (%) N6_2,Coverage (%) N6_3,Coverage (%) T2_1,Coverage (%) T2_2,Coverage (%) T2_3,Coverage (%) T4_1,Coverage (%) T4_2,Coverage (%) T4_3,Area N5_1,Area N5_2,Area N5_3,Area N6_1,Area N6_2,Area N6_3,Area T2_1,Area T2_2,Area T2_3,Area T4_1,Area T4_2,Area T4_3,#Peptides,#Unique,#Spec N5_1,#Spec N5_2,#Spec N5_3,#Spec N6_1,#Spec N6_2,#Spec N6_3,#Spec T2_1,#Spec T2_2,#Spec T2_3,#Spec T4_1,#Spec T4_2,#Spec T4_3,PTM,Avg. Mass,Description
414,362,O15446|RPA34_HUMAN,288.77,51,45,33,39,20,20,37,21,39,39,20,5,39,1.2151E4,1.098E4,1.0924E4,5.8757E3,5.9401E3,6.6085E3,6.5897E3,9.8847E3,8.1945E3,6.2564E3,2.2001E3,1.0454E4,13,13,19,15,18,9,6,9,12,16,12,5,2,16,Carbamidomethylation,54986,DNA-directed RNA polymerase I subunit RPA34 OS=Homo sapiens OX=9606 GN=POLR1G PE=1 SV=1
267,265,O00148|DX39A_HUMAN,288.52,41,31,26,31,32,34,27,25,34,31,39,32,38,1.5392E3,1.5586E3,1.7928E3,2.2523E3,2.2286E3,1.4582E3,3.1531E3,3.3302E3,3.1862E3,5.5901E3,1.6721E3,6.5269E3,17,5,17,17,19,16,18,17,15,21,22,25,25,28,Carbamidomethylation,49130,ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2
402,161,O95782|AP2A1_HUMAN,288.43,25,10,8,10,10,9,11,7,8,6,20,10,20,3.2496E3,3.2532E3,3.3559E3,3.4297E3,4.2488E3,4.4951E3,2.1072E3,3.1224E3,1.3858E3,9.3827E3,2.3341E3,9.3365E3,19,14,11,9,10,11,10,14,7,8,11,22,11,18,Carbamidomethylation,107546,AP-2 complex subunit alpha-1 OS=Homo sapiens OX=9606 GN=AP2A1 PE=1 SV=3
310,311,P35232|PHB_HUMAN,288.33,61,42,39,46,43,43,47,38,43,35,51,47,47,1.8507E4,1.733E4,1.6781E4,1.318E4,1.2083E4,1.1816E4,9.4005E3,1.0726E4,1.0004E4,3.2796E4,1.8116E4,3.3796E4,15,15,16,14,15,17,16,16,13,15,10,28,21,24,,29804,Prohibitin OS=Homo sapiens OX=9606 GN=PHB PE=1 SV=1
437,288,Q8WXI9|P66B_HUMAN,288.23,32,26,23,25,17,27,23,22,19,14,28,4,23,7.4311E3,6.8126E3,8.0298E3,4.9097E3,6.23E3,5.7723E3,4.6069E3,3.9662E3,3.3842E3,4.4288E3,4.4114E2,4.7363E3,13,11,12,14,15,9,14,11,11,9,7,13,2,12,Carbamidomethylation,65261,Transcriptional repressor p66-beta OS=Homo sapiens OX=9606 GN=GATAD2B PE=1 SV=1
453,210,O75534|CSDE1_HUMAN,287.46,23,14,11,14,12,10,12,12,11,12,12,3,19,7.163E3,6.4203E3,8.5423E3,6.7884E3,5.8046E3,6.2872E3,6.2706E3,5.8717E3,7.0579E3,1.0231E4,2.2965E3,1.4E4,16,16,12,9,10,11,7,13,14,10,9,8,4,17,Carbamidomethylation; Deamidation (NQ),88885,Cold shock domain-containing protein E1 OS=Homo sapiens OX=9606 GN=CSDE1 PE=1 SV=2
391,371,P50454|SERPH_HUMAN,287.37,41,18,19,20,39,35,36,25,22,28,33,22,36,4.8018E3,3.2154E3,5.1445E3,9.7002E3,9.3E3,8.7579E3,6.1988E3,6.8236E3,7.4777E3,1.5298E4,4.7161E3,1.6294E4,12,12,8,9,8,14,16,15,12,11,11,14,8,21,,46441,Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2
490,328,Q7Z2W4|ZCCHV_HUMAN,287.36,19,10,11,8,5,3,7,10,9,8,16,10,18,3.1356E3,3.8088E3,2.2619E3,1.5311E3,1.1184E3,1.9543E3,2.7723E3,2.0182E3,2.2899E3,8.6914E3,2.9038E3,9.1456E3,12,12,9,12,11,3,2,8,7,11,10,14,10,14,Carbamidomethylation,101431,Zinc finger CCCH-type antiviral protein 1 OS=Homo sapiens OX=9606 GN=ZC3HAV1 PE=1 SV=3
348,221,Q9NSD9|SYFB_HUMAN,287.28,37,13,15,14,20,21,21,22,17,22,35,18,32,8.2166E3,8.8279E3,9.0531E3,7.4019E3,7.5376E3,7.0271E3,1.1061E4,1.0504E4,1.2039E4,2.4144E4,9.3227E3,2.3111E4,18,18,9,11,9,13,15,16,11,12,16,26,14,27,Carbamidomethylation,66116,Phenylalanine--tRNA ligase beta subunit OS=Homo sapiens OX=9606 GN=FARSB PE=1 SV=3
489,224,P40939|ECHA_HUMAN,287.19,28,11,11,12,13,13,14,12,11,9,15,3,21,3.6286E3,3.6052E3,3.5753E3,3.8988E3,4.3972E3,4.8162E3,2.5116E3,3.6514E3,2.7214E3,7.2415E3,2.0641E3,1.0158E4,15,15,8,10,10,11,7,9,9,10,5,12,3,18,Carbamidomethylation; Deamidation (NQ),83000,Trifunctional enzyme subunit alpha  mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2
574,187,Q14980|NUMA1_HUMAN,286.15,11,4,3,6,4,3,3,2,1,2,4,2,3,4.7416E3,5.4215E3,4.8376E3,3.2426E3,6.4216E3,6.1924E3,1.885E3,1.111E3,2.2762E3,4.2477E3,4.6817E3,1.1185E3,16,16,8,8,11,8,6,9,5,4,4,7,4,7,Carbamidomethylation,238257,Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2
401,524,P07195|LDHB_HUMAN,286.00,36,21,25,27,27,20,30,19,24,27,31,27,21,3.824E3,5.9666E3,6.1789E3,6.5327E3,7.4534E3,7.8446E3,3.4787E3,7.4016E3,7.0694E3,1.5464E4,9.4311E3,1.3377E4,11,10,11,11,13,15,9,13,9,8,13,13,15,13,Carbamidomethylation,36639,L-lactate dehydrogenase B chain OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=2
345,316,P05455|LA_HUMAN,285.94,40,24,29,21,27,27,30,19,23,21,31,7,27,9.895E3,1.1758E4,5.8993E3,1.5582E4,1.3991E4,1.4548E4,6.0038E3,6.4664E3,4.3088E3,1.1031E4,1.8274E3,1.0856E4,16,16,15,19,9,19,24,20,11,14,10,16,4,18,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),46837,Lupus La protein OS=Homo sapiens OX=9606 GN=SSB PE=1 SV=2
357,340,Q9Y295|DRG1_HUMAN,285.71,44,35,28,28,36,34,32,35,31,36,34,13,34,1.565E4,1.3655E4,1.5517E4,1.4551E4,1.3714E4,1.3191E4,1.3962E4,1.3557E4,1.4907E4,1.2705E4,5.812E3,1.2543E4,15,15,14,14,11,18,19,11,12,18,14,16,4,18,Carbamidomethylation,40542,Developmentally-regulated GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=DRG1 PE=1 SV=1
479,229,Q6PJT7|ZC3HE_HUMAN,285.62,27,15,16,16,13,12,16,16,12,18,15,3,20,7.3735E3,7.2993E3,7.2596E3,4.8076E3,3.7946E3,4.4915E3,5.1597E3,4.1358E3,4.9817E3,4.5441E3,7.4948E2,4.9525E3,14,14,12,15,11,7,8,8,11,9,10,9,2,12,Carbamidomethylation,82876,Zinc finger CCCH domain-containing protein 14 OS=Homo sapiens OX=9606 GN=ZC3H14 PE=1 SV=1
454,249,Q9H0L4|CSTFT_HUMAN,285.11,32,20,18,18,16,15,15,13,13,11,23,4,13,5.408E3,5.7363E3,5.5698E3,2.2955E3,2.8458E3,3.4563E3,1.8399E3,1.255E3,1.2206E3,3.6637E3,1.2189E3,2.0405E3,14,6,14,13,13,11,10,10,10,9,7,13,2,12,Carbamidomethylation; Acetylation (Protein N-term),64436,Cleavage stimulation factor subunit 2 tau variant OS=Homo sapiens OX=9606 GN=CSTF2T PE=1 SV=1
364,216,P42696|RBM34_HUMAN,284.80,48,37,30,22,30,25,27,27,25,27,31,15,29,1.708E4,1.6038E4,1.5886E4,9.6107E3,9.9149E3,1.0822E4,5.1362E4,8.2493E3,5.3215E4,9.8086E3,5.6716E3,9.7527E3,19,19,20,21,13,15,13,17,10,12,10,11,10,12,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),48565,RNA-binding protein 34 OS=Homo sapiens OX=9606 GN=RBM34 PE=1 SV=2
175,411,P46783|RS10_HUMAN,284.50,77,63,63,58,58,58,64,64,64,68,67,52,58,5.9918E4,5.9477E4,6.7247E4,7.9618E4,7.6316E4,7.5362E4,1.0864E5,1.2259E5,1.2825E5,7.0128E4,2.6755E4,7.8023E4,15,15,25,23,26,29,28,26,35,40,38,29,15,25,Oxidation (M),18898,40S ribosomal protein S10 OS=Homo sapiens OX=9606 GN=RPS10 PE=1 SV=1
252,269,Q04695|K1C17_HUMAN,284.49,37,9,11,9,25,22,24,23,21,23,31,25,29,,,,9.9831E2,1.0988E3,1.0425E3,1.7004E3,8.057E2,7.8118E2,5.5862E3,2.4924E3,4.4588E3,20,4,7,9,7,24,21,23,28,22,25,31,30,27,Carbamidomethylation; Oxidation (M),48106,Keratin  type I cytoskeletal 17 OS=Homo sapiens OX=9606 GN=KRT17 PE=1 SV=2
412,173,O60506|HNRPQ_HUMAN,284.27,37,12,12,15,12,12,15,12,14,15,24,12,22,5.191E3,5.1257E3,5.2722E3,6.1098E3,6.0726E3,6.9519E3,8.139E3,8.0775E3,8.5538E3,1.3864E4,4.9272E3,1.4205E4,18,13,9,11,12,12,10,10,11,9,10,17,11,17,Carbamidomethylation; Deamidation (NQ),69603,Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens OX=9606 GN=SYNCRIP PE=1 SV=2
330,467,P84098|RL19_HUMAN,284.14,46,19,24,25,38,41,33,25,25,33,14,13,18,3.8392E4,3.8693E4,3.8603E4,3.4077E4,3.3628E4,3.2718E4,2.415E4,2.497E4,2.5455E4,6.679E3,2.6934E3,7.3282E3,14,14,22,22,16,21,28,23,15,15,20,4,2,5,Deamidation (NQ),23466,60S ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 PE=1 SV=1
41,1322,Q16777|H2A2C_HUMAN,283.93,36,36,36,36,36,36,36,36,36,36,36,36,36,2.0648E5,2.0226E5,1.919E5,8.962E4,8.6198E4,8.7298E4,1.8864E5,1.9044E5,1.8509E5,3.5198E4,1.787E4,3.3635E4,8,3,101,105,101,84,76,81,117,111,101,47,37,48,Deamidation (NQ),13988,Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4
41,1323,Q6FI13|H2A2A_HUMAN,283.93,36,36,36,36,35,36,35,36,36,36,35,35,35,2.0648E5,2.0226E5,1.919E5,8.962E4,8.6198E4,8.7298E4,1.8864E5,1.9044E5,1.8509E5,3.5198E4,1.787E4,3.3635E4,8,3,101,105,101,84,76,81,117,111,101,47,37,48,Deamidation (NQ),14095,Histone H2A type 2-A OS=Homo sapiens OX=9606 GN=H2AC18 PE=1 SV=3
41,1399,Q99878|H2A1J_HUMAN,283.93,37,37,37,37,36,37,36,37,37,37,36,36,36,2.0648E5,2.0226E5,1.919E5,8.962E4,8.6198E4,8.7298E4,1.8864E5,1.9044E5,1.8509E5,3.5198E4,1.787E4,3.3635E4,8,3,101,105,101,84,76,81,117,111,101,47,37,48,Deamidation (NQ),13936,Histone H2A type 1-J OS=Homo sapiens OX=9606 GN=H2AC14 PE=1 SV=3
41,1400,Q96KK5|H2A1H_HUMAN,283.93,37,37,37,37,36,37,36,37,37,37,36,36,36,2.0648E5,2.0226E5,1.919E5,8.962E4,8.6198E4,8.7298E4,1.8864E5,1.9044E5,1.8509E5,3.5198E4,1.787E4,3.3635E4,8,3,101,105,101,84,76,81,117,111,101,47,37,48,Deamidation (NQ),13906,Histone H2A type 1-H OS=Homo sapiens OX=9606 GN=H2AC12 PE=1 SV=3
41,1401,Q9BTM1|H2AJ_HUMAN,283.93,36,36,36,36,36,36,36,36,36,36,36,36,36,2.0648E5,2.0226E5,1.919E5,8.962E4,8.6198E4,8.7298E4,1.8864E5,1.9044E5,1.8509E5,3.5198E4,1.787E4,3.3635E4,8,3,101,105,101,84,76,81,117,111,101,47,37,48,Deamidation (NQ),14019,Histone H2A.J OS=Homo sapiens OX=9606 GN=H2AJ PE=1 SV=1
41,1402,P0C0S8|H2A1_HUMAN,283.93,36,36,36,36,35,36,35,36,36,36,35,35,35,2.0648E5,2.0226E5,1.919E5,8.962E4,8.6198E4,8.7298E4,1.8864E5,1.9044E5,1.8509E5,3.5198E4,1.787E4,3.3635E4,8,3,101,105,101,84,76,81,117,111,101,47,37,48,Deamidation (NQ),14091,Histone H2A type 1 OS=Homo sapiens OX=9606 GN=H2AC11 PE=1 SV=2
41,1403,P20671|H2A1D_HUMAN,283.93,36,36,36,36,35,36,35,36,36,36,35,35,35,2.0648E5,2.0226E5,1.919E5,8.962E4,8.6198E4,8.7298E4,1.8864E5,1.9044E5,1.8509E5,3.5198E4,1.787E4,3.3635E4,8,3,101,105,101,84,76,81,117,111,101,47,37,48,Deamidation (NQ),14107,Histone H2A type 1-D OS=Homo sapiens OX=9606 GN=H2AC7 PE=1 SV=2
311,337,Q9NX58|LYAR_HUMAN,283.21,47,31,28,39,26,26,26,26,26,27,32,20,32,1.413E4,1.4404E4,1.7131E4,1.5221E4,1.5183E4,1.4101E4,1.2924E4,1.2496E4,1.2957E4,1.5992E4,5.1025E3,1.557E4,17,17,18,15,20,16,18,20,19,15,20,18,8,18,Carbamidomethylation,43615,Cell growth-regulating nucleolar protein OS=Homo sapiens OX=9606 GN=LYAR PE=1 SV=2
455,283,Q9NWT1|PK1IP_HUMAN,283.12,46,15,25,19,29,28,21,16,23,23,36,9,27,6.9318E3,6.4664E3,6.6788E3,6.7626E3,7.6598E3,5.7485E3,4.1176E3,4.3108E3,5.1867E3,9.4135E3,3.1896E3,7.5693E3,14,14,9,10,11,14,12,13,6,10,13,12,4,10,Carbamidomethylation,43964,p21-activated protein kinase-interacting protein 1 OS=Homo sapiens OX=9606 GN=PAK1IP1 PE=1 SV=2
224,417,Q15365|PCBP1_HUMAN,282.87,51,38,38,30,51,51,44,44,44,45,51,33,51,2.0033E4,2.0232E4,1.9224E4,2.4789E4,2.2582E4,2.2931E4,2.0452E4,1.8003E4,1.883E4,3.4768E4,1.2467E4,3.6041E4,11,9,22,20,19,28,27,26,20,21,17,25,14,34,Carbamidomethylation; Deamidation (NQ),37498,Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2
275,395,Q15428|SF3A2_HUMAN,282.06,35,22,22,17,30,30,33,29,29,22,33,20,31,1.9494E4,1.9855E4,1.9461E4,2.3658E4,2.2736E4,2.3302E4,1.5403E4,1.6767E4,1.5898E4,2.4437E4,8.3166E3,2.1911E4,15,15,15,18,15,17,21,29,16,21,19,26,11,22,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term),49256,Splicing factor 3A subunit 2 OS=Homo sapiens OX=9606 GN=SF3A2 PE=1 SV=2
370,201,P49368|TCPG_HUMAN,282.06,45,19,12,10,28,26,26,26,30,36,28,10,31,6.8174E3,5.7723E3,5.2318E3,1.0639E4,7.611E3,7.3022E3,1.0341E4,1.0443E4,1.0216E4,1.0422E4,3.1487E3,9.4819E3,19,19,8,8,7,16,15,12,19,20,19,13,8,16,Carbamidomethylation; Acetylation (Protein N-term),60534,T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4
379,495,P20290|BTF3_HUMAN,281.03,75,58,51,66,52,51,52,66,38,52,67,19,56,1.2601E4,1.0494E4,1.003E4,1.3984E4,1.2377E4,1.2198E4,1.7563E4,1.4628E4,1.692E4,2.6665E4,8.6347E3,2.6394E4,12,12,15,12,12,11,13,15,17,9,13,16,6,15,Carbamidomethylation,22168,Transcription factor BTF3 OS=Homo sapiens OX=9606 GN=BTF3 PE=1 SV=1
162,776,P60866|RS20_HUMAN,280.52,74,55,55,55,73,65,73,62,65,66,61,34,48,1.0618E5,1.1706E5,1.1864E5,1.0167E5,1.0992E5,1.1202E5,1.0521E5,1.1512E5,1.0921E5,7.3689E4,4.3697E4,8.7615E4,12,12,26,38,25,32,30,29,40,31,34,26,16,33,Carbamidomethylation; Acetylation (Protein N-term),13373,40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1
485,361,Q9BWF3|RBM4_HUMAN,280.27,40,31,32,31,21,15,20,29,30,33,28,12,34,1.317E4,1.1621E4,1.311E4,4.9362E3,4.3726E3,5.4205E3,9.6561E3,8.6935E3,9.1799E3,8.1278E3,3.3784E3,1.0798E4,14,14,14,12,11,5,6,5,10,10,11,8,6,14,Carbamidomethylation,40314,RNA-binding protein 4 OS=Homo sapiens OX=9606 GN=RBM4 PE=1 SV=1
113,594,P61353|RL27_HUMAN,279.54,66,64,64,64,66,66,66,66,66,66,54,66,60,1.4718E5,1.5563E5,1.6492E5,1.5542E5,1.6055E5,1.7584E5,1.574E5,1.6482E5,1.743E5,9.8189E4,6.7844E4,1.0793E5,12,12,43,43,39,45,44,48,42,44,43,31,30,36,Oxidation (M); Deamidation (NQ),15798,60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2
176,1035,P05387|RLA2_HUMAN,279.32,95,91,88,84,95,88,88,95,95,95,95,80,95,4.4049E4,4.5812E4,4.1745E4,3.8993E4,3.8029E4,3.6304E4,8.0124E4,7.4953E4,8.2504E4,7.1079E4,2.3011E4,6.8901E4,9,8,24,24,24,21,22,20,37,37,44,38,14,32,Deamidation (NQ),11665,60S acidic ribosomal protein P2 OS=Homo sapiens OX=9606 GN=RPLP2 PE=1 SV=1
554,502,P31943|HNRH1_HUMAN,278.87,31,7,9,12,16,15,4,18,18,18,23,15,31,6.8804E2,1.1282E3,1.4509E3,2.6648E3,1.8683E3,7.7605E2,4.3257E3,4.2732E3,4.3208E3,5.0424E3,1.4104E3,7.377E3,10,8,4,5,7,6,7,2,10,7,7,9,9,13,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),49229,Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=4
428,430,Q99873|ANM1_HUMAN,278.71,42,22,18,18,32,24,28,24,24,20,38,11,31,6.0316E3,5.3828E3,3.5038E3,8.3391E3,6.8355E3,6.8735E3,3.4527E3,3.7901E3,3.0043E3,1.0294E4,2.1204E3,1.2071E4,13,13,8,6,13,16,12,13,6,9,9,20,3,18,Carbamidomethylation,42462,Protein arginine N-methyltransferase 1 OS=Homo sapiens OX=9606 GN=PRMT1 PE=1 SV=3
327,377,P20042|IF2B_HUMAN,278.40,36,29,30,26,24,27,27,25,30,30,30,18,31,3.4743E4,4.3997E4,2.0126E4,1.7236E4,1.7016E4,1.8907E4,2.2322E4,2.4319E4,2.4637E4,3.9251E4,1.2362E4,3.0778E4,14,14,12,16,13,12,16,15,16,17,19,20,10,28,Carbamidomethylation,38388,Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2
560,364,Q9Y262|EIF3L_HUMAN,277.83,24,6,5,10,9,11,11,15,16,15,15,5,18,8.0521E2,1.4448E3,1.3434E3,1.8491E3,1.9284E3,2.2904E3,3.8969E3,3.9723E3,4.353E3,6.3655E3,5.6928E2,7.2592E3,12,12,2,2,7,5,6,4,11,12,9,10,2,15,Carbamidomethylation,66727,Eukaryotic translation initiation factor 3 subunit L OS=Homo sapiens OX=9606 GN=EIF3L PE=1 SV=1
465,582,P28074|PSB5_HUMAN,277.66,46,26,26,26,22,22,32,22,22,26,40,22,34,5.1211E3,6.3946E3,6.5328E3,4.7513E3,4.0253E3,5.5456E3,2.7506E3,3.6232E3,4.4882E3,7.9478E3,3.8824E3,8.9413E3,10,10,9,15,11,9,8,11,8,8,7,11,9,14,Carbamidomethylation,28480,Proteasome subunit beta type-5 OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=3
535,289,P19525|E2AK2_HUMAN,277.22,38,7,8,8,7,7,7,9,8,7,33,8,38,1.2498E3,1.7689E3,2.1748E3,1.2051E3,1.1331E3,8.6506E2,2.6201E3,2.1471E3,1.7501E3,1.2522E4,3.0946E3,1.3965E4,18,18,5,7,7,5,5,3,5,5,4,18,5,25,Carbamidomethylation; Acetylation (Protein N-term),62094,Interferon-induced  double-stranded RNA-activated protein kinase OS=Homo sapiens OX=9606 GN=EIF2AK2 PE=1 SV=2
369,390,Q9H6F5|CCD86_HUMAN,276.98,47,36,39,39,40,32,34,24,19,33,19,19,26,3.0788E4,3.1223E4,2.9242E4,3.1243E4,2.4739E4,3.1768E4,1.811E4,1.2691E4,1.7508E4,1.7259E4,9.5379E3,1.9144E4,15,15,17,18,17,18,15,18,12,8,11,8,9,11,Carbamidomethylation; Acetylation (Protein N-term),40236,Coiled-coil domain-containing protein 86 OS=Homo sapiens OX=9606 GN=CCDC86 PE=1 SV=1
376,252,Q9UG63|ABCF2_HUMAN,276.95,29,15,13,13,14,12,18,17,17,22,25,9,29,4.902E3,5.5482E3,4.5596E3,4.7703E3,4.2746E3,5.0222E3,7.8561E3,8.6674E3,9.9944E3,1.6793E4,4.6721E3,1.7604E4,15,15,12,11,10,9,10,12,12,17,15,19,8,21,Carbamidomethylation; Deamidation (NQ),71290,ATP-binding cassette sub-family F member 2 OS=Homo sapiens OX=9606 GN=ABCF2 PE=1 SV=2
128,631,P62888|RL30_HUMAN,276.45,77,77,77,75,69,69,77,69,69,61,61,77,69,1.105E5,1.0317E5,1.1418E5,9.4165E4,9.4045E4,9.1934E4,1.653E5,1.655E5,1.6851E5,9.8682E4,4.6134E4,1.033E5,10,10,41,34,33,38,37,34,44,39,45,34,27,36,Carbamidomethylation; Oxidation (M); Deamidation (NQ),12784,60S ribosomal protein L30 OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=2
523,264,Q15007|FL2D_HUMAN,276.27,46,31,29,16,23,16,20,16,26,19,23,6,24,6.8391E3,4.4055E3,4.7811E3,3.0139E3,2.4616E3,2.2165E3,2.5856E3,4.0946E3,4.5993E3,6.2973E3,1.6996E3,4.9623E3,15,15,12,10,7,8,6,7,6,9,9,10,4,10,Carbamidomethylation; Deamidation (NQ),44244,Pre-mRNA-splicing regulator WTAP OS=Homo sapiens OX=9606 GN=WTAP PE=1 SV=2
518,491,Q96EE3|SEH1_HUMAN,275.88,48,26,22,26,35,38,38,17,23,23,45,16,48,5.5823E3,4.2115E3,5.0723E3,6.3852E3,4.7338E3,4.4807E3,3.77E3,3.4103E3,3.4358E3,8.8925E3,1.2482E3,8.786E3,10,10,8,5,7,9,9,11,5,7,10,11,5,13,Carbamidomethylation,39649,Nucleoporin SEH1 OS=Homo sapiens OX=9606 GN=SEH1L PE=1 SV=3
430,177,O76094|SRP72_HUMAN,275.85,36,17,14,14,6,10,8,12,12,14,26,12,28,8.7461E4,5.2055E3,4.9392E3,2.5411E3,4.3358E4,4.3014E4,5.5374E3,3.2483E4,4.5896E3,8.6522E3,2.8935E3,8.8898E3,19,19,13,13,14,6,8,6,7,9,9,19,9,18,Carbamidomethylation; Deamidation (NQ),74606,Signal recognition particle subunit SRP72 OS=Homo sapiens OX=9606 GN=SRP72 PE=1 SV=3
543,370,P22314|UBA1_HUMAN,275.49,18,1,2,1,5,7,5,9,7,9,16,3,16,4.2841E2,6.1371E2,5.2861E2,1.9937E3,1.9568E3,1.5619E3,2.4158E3,2.5547E3,2.3233E3,8.2807E3,1.6137E3,8.7008E3,12,12,1,2,1,7,7,4,13,10,8,16,4,16,Carbamidomethylation,117849,Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3
565,438,O15143|ARC1B_HUMAN,275.48,39,10,18,14,13,19,23,17,18,17,32,13,29,3.1193E3,2.2666E3,2.4004E3,2.7696E3,3.3313E3,3.1457E3,3.602E3,4.4387E3,2.0635E3,8.5217E3,1.8023E3,5.7038E3,12,12,6,6,5,7,7,7,6,5,7,10,7,10,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),40950,Actin-related protein 2/3 complex subunit 1B OS=Homo sapiens OX=9606 GN=ARPC1B PE=1 SV=3
419,272,Q9NR12|PDLI7_HUMAN,275.35,43,20,21,18,28,18,22,16,14,20,34,14,24,2.076E4,1.8586E4,1.9155E4,1.4492E4,1.3691E4,9.5505E3,8.6831E3,6.0995E3,8.2919E3,1.4746E4,6.754E3,1.5897E4,14,14,10,13,14,16,9,12,9,7,10,15,11,11,Carbamidomethylation; Deamidation (NQ),49845,PDZ and LIM domain protein 7 OS=Homo sapiens OX=9606 GN=PDLIM7 PE=1 SV=1
286,690,E9PAV3|NACAM_HUMAN,275.26,4,3,3,3,3,4,4,4,4,4,4,3,4,3.8981E4,3.8627E4,3.8987E4,2.768E4,2.6593E4,2.8028E4,3.9411E4,3.7372E4,3.7832E4,5.3696E4,2.3484E4,5.8387E4,9,9,14,18,16,16,16,20,19,18,18,28,16,24,Deamidation (NQ),205419,Nascent polypeptide-associated complex subunit alpha  muscle-specific form OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1
286,986,Q13765|NACA_HUMAN,275.26,36,28,28,28,29,35,35,35,35,35,36,27,35,3.8981E4,3.8627E4,3.8987E4,2.768E4,2.6593E4,2.8028E4,3.9411E4,3.7372E4,3.7832E4,5.3696E4,2.3484E4,5.8387E4,9,9,14,18,16,16,16,20,19,18,18,28,16,24,Deamidation (NQ),23384,Nascent polypeptide-associated complex subunit alpha OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1
449,218,Q8WWY3|PRP31_HUMAN,275.24,45,14,21,18,14,17,12,12,10,10,40,18,33,5.6016E3,7.9185E3,1.1577E4,4.6314E3,3.7539E3,3.2563E3,2.9414E3,2.7623E3,2.8241E3,9.65E3,4.8195E3,1.1291E4,16,16,7,13,13,9,7,13,8,5,6,18,13,13,Carbamidomethylation,55456,U4/U6 small nuclear ribonucleoprotein Prp31 OS=Homo sapiens OX=9606 GN=PRPF31 PE=1 SV=2
440,488,Q9BYG3|MK67I_HUMAN,275.16,43,28,38,23,38,28,34,33,28,24,28,20,28,1.0833E4,1.0379E4,8.3799E3,1.1929E4,1.1408E4,9.8571E3,1.3672E4,1.2633E4,1.2602E4,1.7457E4,2.9493E3,2.1067E4,10,10,8,12,11,11,10,11,9,13,9,15,5,12,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),34222,MKI67 FHA domain-interacting nucleolar phosphoprotein OS=Homo sapiens OX=9606 GN=NIFK PE=1 SV=1
493,339,P78371|TCPB_HUMAN,274.84,35,8,12,8,19,25,27,19,19,17,30,2,25,3.4274E3,3.2412E3,3.1257E3,6.5349E3,6.8342E3,4.9619E3,7.4106E3,4.9415E3,6.2115E3,8.7453E3,1.6705E2,7.3374E3,12,12,3,4,5,10,11,10,9,10,11,21,1,14,Carbamidomethylation; Acetylation (Protein N-term),57488,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4
328,304,Q99848|EBP2_HUMAN,274.69,51,36,34,36,47,40,41,40,32,39,40,19,37,2.6239E4,2.4708E4,2.703E4,2.527E4,2.3529E4,2.1244E4,1.9751E4,1.8367E4,2.1047E4,2.2037E4,9.6885E3,1.7734E4,19,19,17,17,17,22,18,18,16,13,16,15,7,17,Carbamidomethylation; Deamidation (NQ),34852,Probable rRNA-processing protein EBP2 OS=Homo sapiens OX=9606 GN=EBNA1BP2 PE=1 SV=2
